,mask_criterion,seed,iteration,test_accuracy
86,small_init_small_final,0,11,0.9606000185012817
87,small_init_small_final,0,12,0.9628000259399414
88,small_init_small_final,0,13,0.9528999924659729
89,small_init_small_final,0,14,0.9437000155448914
90,small_init_small_final,0,15,0.9248999953269958
91,small_init_small_final,0,16,0.8665000200271606
92,small_init_small_final,0,17,0.7181000113487244
93,small_init_small_final,0,18,0.4593999981880188
94,small_init_small_final,0,19,0.20319999754428864
95,small_init_small_final,0,20,0.11349999904632568
96,small_init_small_final,0,21,0.09459999948740005
97,small_init_small_final,0,22,0.11349999904632568
98,small_init_small_final,0,23,0.11349999904632568
99,small_init_small_final,0,24,0.11349999904632568
100,small_final,0,0,0.9786999821662903
101,small_final,0,1,0.9789000153541565
102,small_final,0,2,0.979200005531311
103,small_final,0,3,0.9790999889373779
104,small_final,0,4,0.9764999747276306
105,small_final,0,5,0.9760000109672546
106,small_final,0,6,0.9779000282287598
107,small_final,0,7,0.9699000120162964
108,small_final,0,8,0.9656000137329102
109,small_final,0,9,0.9466999769210815
110,small_final,0,10,0.8716999888420105
111,small_final,0,11,0.6391000151634216
112,small_final,0,12,0.4162999987602234
113,small_final,0,13,0.1670999974012375
114,small_final,0,14,0.11349999904632568
115,small_final,0,15,0.11349999904632568
116,small_final,0,16,0.11349999904632568
117,small_final,0,17,0.11349999904632568
118,small_final,0,18,0.11349999904632568
119,small_final,0,19,0.11349999904632568
120,small_final,0,20,0.11349999904632568
121,small_final,0,21,0.11349999904632568
122,small_final,0,22,0.11349999904632568
123,small_final,0,23,0.11349999904632568
124,small_final,0,24,0.11349999904632568
125,large_final,0,0,0.9786999821662903
126,large_final,0,1,0.9793000221252441
127,large_final,0,2,0.9811000227928162
128,large_final,0,3,0.9819999933242798
129,large_final,0,4,0.9811999797821045
130,large_final,0,5,0.9814000129699707
131,large_final,0,6,0.9825000166893005
132,large_final,0,7,0.9825999736785889
133,large_final,0,8,0.9829000234603882
134,large_final,0,9,0.9825999736785889
135,large_final,0,10,0.9828000068664551
136,large_final,0,11,0.982699990272522
137,large_final,0,12,0.98089998960495
138,large_final,0,13,0.9800999760627747
139,large_final,0,14,0.9800999760627747
140,large_final,0,15,0.9797000288963318
141,large_final,0,16,0.9782000184059143
142,large_final,0,17,0.9764000177383423
143,large_final,0,18,0.9750999808311462
144,large_final,0,19,0.9729999899864197
145,large_final,0,20,0.9677000045776367
146,large_final,0,21,0.9621999859809875
147,large_final,0,22,0.9625999927520752
148,large_final,0,23,0.9513999819755554
149,large_final,0,24,0.9483000040054321
150,small_init,0,0,0.9786999821662903
151,small_init,0,1,0.9786999821662903
152,small_init,0,2,0.9783999919891357
153,small_init,0,3,0.978600025177002
154,small_init,0,4,0.9775000214576721
155,small_init,0,5,0.9771999716758728
156,small_init,0,6,0.9779000282287598
157,small_init,0,7,0.9778000116348267
158,small_init,0,8,0.9754999876022339
159,small_init,0,9,0.9713000059127808
160,small_init,0,10,0.9713000059127808
161,small_init,0,11,0.9670000076293945
162,small_init,0,12,0.9660999774932861
163,small_init,0,13,0.963100016117096
164,small_init,0,14,0.9592000246047974
165,small_init,0,15,0.9513999819755554
166,small_init,0,16,0.942300021648407
167,small_init,0,17,0.9300000071525574
168,small_init,0,18,0.8906000256538391
169,small_init,0,19,0.8661999702453613
170,small_init,0,20,0.8234999775886536
171,small_init,0,21,0.7524999976158142
172,small_init,0,22,0.5447999835014343
173,small_init,0,23,0.44839999079704285
174,small_init,0,24,0.3953999876976013
175,large_init,0,0,0.9786999821662903
176,large_init,0,1,0.9771999716758728
177,large_init,0,2,0.9785000085830688
178,large_init,0,3,0.9793999791145325
179,large_init,0,4,0.980400025844574
180,large_init,0,5,0.9750999808311462
181,large_init,0,6,0.977400004863739
182,large_init,0,7,0.9769999980926514
183,large_init,0,8,0.975600004196167
184,large_init,0,9,0.9761000275611877
185,large_init,0,10,0.9746999740600586
186,large_init,0,11,0.9708999991416931
187,large_init,0,12,0.9674000144004822
188,large_init,0,13,0.9656000137329102
189,large_init,0,14,0.9649999737739563
190,large_init,0,15,0.9581000208854675
191,large_init,0,16,0.9556000232696533
192,large_init,0,17,0.9485999941825867
193,large_init,0,18,0.9376000165939331
194,large_init,0,19,0.921500027179718
195,large_init,0,20,0.9017999768257141
196,large_init,0,21,0.8438000082969666
197,large_init,0,22,0.7847999930381775
198,large_init,0,23,0.6858999729156494
199,large_init,0,24,0.490200012922287
200,random,0,0,0.9786999821662903
201,random,0,1,0.978600025177002
202,random,0,2,0.979200005531311
203,random,0,3,0.9775999784469604
204,random,0,4,0.9789999723434448
205,random,0,5,0.9749000072479248
206,random,0,6,0.9776999950408936
207,random,0,7,0.9789999723434448
208,random,0,8,0.9753999710083008
209,random,0,9,0.9753999710083008
210,random,0,10,0.9708999991416931
211,random,0,11,0.9725000262260437
212,random,0,12,0.9678999781608582
213,random,0,13,0.9679999947547913
214,random,0,14,0.963699996471405
215,random,0,15,0.9598000049591064
216,random,0,16,0.9541000127792358
217,random,0,17,0.948199987411499
218,random,0,18,0.9415000081062317
219,random,0,19,0.9104999899864197
220,random,0,20,0.8682000041007996
221,random,0,21,0.8299999833106995
222,random,0,22,0.6574000120162964
223,random,0,23,0.545799970626831
224,random,0,24,0.3353999853134155
225,magnitude_increase,1,0,0.9799000024795532
226,magnitude_increase,1,1,0.9829999804496765
227,magnitude_increase,1,2,0.9793999791145325
228,magnitude_increase,1,3,0.9801999926567078
229,magnitude_increase,1,4,0.9811000227928162
230,magnitude_increase,1,5,0.9825999736785889
231,magnitude_increase,1,6,0.9836999773979187
232,magnitude_increase,1,7,0.9835000038146973
233,magnitude_increase,1,8,0.9822999835014343
234,magnitude_increase,1,9,0.9829000234603882
235,magnitude_increase,1,10,0.982200026512146
236,magnitude_increase,1,11,0.9824000000953674
237,magnitude_increase,1,12,0.9825000166893005
238,magnitude_increase,1,13,0.9818000197410583
239,magnitude_increase,1,14,0.9797999858856201
240,magnitude_increase,1,15,0.978600025177002
241,magnitude_increase,1,16,0.9781000018119812
242,magnitude_increase,1,17,0.9760000109672546
243,magnitude_increase,1,18,0.9749000072479248
244,magnitude_increase,1,19,0.9711999893188477
245,magnitude_increase,1,20,0.9708999991416931
246,magnitude_increase,1,21,0.9679999947547913
247,magnitude_increase,1,22,0.9646000266075134
248,magnitude_increase,1,23,0.9592000246047974
249,magnitude_increase,1,24,0.9452999830245972
250,large_init_large_final,1,0,0.9799000024795532
251,large_init_large_final,1,1,0.9793999791145325
252,large_init_large_final,1,2,0.9801999926567078
253,large_init_large_final,1,3,0.9815000295639038
254,large_init_large_final,1,4,0.9789000153541565
255,large_init_large_final,1,5,0.9794999957084656
256,large_init_large_final,1,6,0.9797000288963318
257,large_init_large_final,1,7,0.9782999753952026
258,large_init_large_final,1,8,0.9803000092506409
259,large_init_large_final,1,9,0.979200005531311
260,large_init_large_final,1,10,0.9779000282287598
261,large_init_large_final,1,11,0.9787999987602234
262,large_init_large_final,1,12,0.9772999882698059
263,large_init_large_final,1,13,0.9746000170707703
264,large_init_large_final,1,14,0.9718999862670898
265,large_init_large_final,1,15,0.9677000045776367
266,large_init_large_final,1,16,0.9620000123977661
267,large_init_large_final,1,17,0.9595000147819519
268,large_init_large_final,1,18,0.9509000182151794
269,large_init_large_final,1,19,0.9366000294685364
270,large_init_large_final,1,20,0.9222000241279602
271,large_init_large_final,1,21,0.8945000171661377
272,large_init_large_final,1,22,0.8604000210762024
273,large_init_large_final,1,23,0.7828999757766724
274,large_init_large_final,1,24,0.6295999884605408
275,movement,1,0,0.9799000024795532
276,movement,1,1,0.980400025844574
277,movement,1,2,0.9800999760627747
278,movement,1,3,0.98089998960495
279,movement,1,4,0.9775000214576721
280,movement,1,5,0.9807999730110168
281,movement,1,6,0.9829000234603882
282,movement,1,7,0.9814000129699707
283,movement,1,8,0.9824000000953674
284,movement,1,9,0.9815000295639038
285,movement,1,10,0.9825999736785889
286,movement,1,11,0.9818999767303467
287,movement,1,12,0.9807999730110168
288,movement,1,13,0.9803000092506409
289,movement,1,14,0.9797999858856201
290,movement,1,15,0.9801999926567078
291,movement,1,16,0.9771999716758728
292,movement,1,17,0.9754999876022339
293,movement,1,18,0.9735000133514404
294,movement,1,19,0.9706000089645386
295,movement,1,20,0.9681000113487244
296,movement,1,21,0.9628999829292297
297,movement,1,22,0.9585000276565552
298,movement,1,23,0.9556000232696533
299,movement,1,24,0.9210000038146973
300,small_init_small_final,1,0,0.9799000024795532
301,small_init_small_final,1,1,0.9797999858856201
302,small_init_small_final,1,2,0.9797999858856201
303,small_init_small_final,1,3,0.9761000275611877
304,small_init_small_final,1,4,0.9779999852180481
305,small_init_small_final,1,5,0.9775999784469604
306,small_init_small_final,1,6,0.9768000245094299
307,small_init_small_final,1,7,0.9764000177383423
308,small_init_small_final,1,8,0.9729999899864197
309,small_init_small_final,1,9,0.9708999991416931
310,small_init_small_final,1,10,0.9692000150680542
311,small_init_small_final,1,11,0.9671000242233276
312,small_init_small_final,1,12,0.9593999981880188
313,small_init_small_final,1,13,0.9502999782562256
314,small_init_small_final,1,14,0.9423999786376953
315,small_init_small_final,1,15,0.9068999886512756
316,small_init_small_final,1,16,0.8514999747276306
317,small_init_small_final,1,17,0.47839999198913574
318,small_init_small_final,1,18,0.374099999666214
319,small_init_small_final,1,19,0.2549000084400177
320,small_init_small_final,1,20,0.11349999904632568
321,small_init_small_final,1,21,0.11349999904632568
322,small_init_small_final,1,22,0.11349999904632568
323,small_init_small_final,1,23,0.11349999904632568
324,small_init_small_final,1,24,0.11349999904632568
325,small_final,1,0,0.9799000024795532
326,small_final,1,1,0.9771000146865845
327,small_final,1,2,0.9767000079154968
328,small_final,1,3,0.9787999987602234
329,small_final,1,4,0.9782999753952026
330,small_final,1,5,0.978600025177002
331,small_final,1,6,0.9757000207901001
332,small_final,1,7,0.9696000218391418
333,small_final,1,8,0.9634000062942505
334,small_final,1,9,0.9555000066757202
335,small_final,1,10,0.8992999792098999
336,small_final,1,11,0.6642000079154968
337,small_final,1,12,0.27480000257492065
338,small_final,1,13,0.11349999904632568
339,small_final,1,14,0.11349999904632568
340,small_final,1,15,0.11349999904632568
341,small_final,1,16,0.11349999904632568
342,small_final,1,17,0.11349999904632568
343,small_final,1,18,0.11349999904632568
344,small_final,1,19,0.11349999904632568
345,small_final,1,20,0.11349999904632568
346,small_final,1,21,0.11349999904632568
347,small_final,1,22,0.11349999904632568
348,small_final,1,23,0.11349999904632568
349,small_final,1,24,0.11349999904632568
350,large_final,1,0,0.9799000024795532
351,large_final,1,1,0.9797000288963318
352,large_final,1,2,0.9797000288963318
353,large_final,1,3,0.9828000068664551
354,large_final,1,4,0.9828000068664551
355,large_final,1,5,0.982200026512146
356,large_final,1,6,0.9840999841690063
357,large_final,1,7,0.9842000007629395
358,large_final,1,8,0.983299970626831
359,large_final,1,9,0.9824000000953674
360,large_final,1,10,0.9822999835014343
361,large_final,1,11,0.9817000031471252
362,large_final,1,12,0.9818999767303467
363,large_final,1,13,0.9815999865531921
364,large_final,1,14,0.9800000190734863
365,large_final,1,15,0.9789000153541565
366,large_final,1,16,0.9799000024795532
367,large_final,1,17,0.978600025177002
368,large_final,1,18,0.9758999943733215
369,large_final,1,19,0.972100019454956
370,large_final,1,20,0.9697999954223633
371,large_final,1,21,0.9621000289916992
372,large_final,1,22,0.9599999785423279
373,large_final,1,23,0.953499972820282
374,large_final,1,24,0.942799985408783
375,small_init,1,0,0.9799000024795532
376,small_init,1,1,0.9807000160217285
377,small_init,1,2,0.9785000085830688
378,small_init,1,3,0.9814000129699707
379,small_init,1,4,0.9778000116348267
380,small_init,1,5,0.9775000214576721
381,small_init,1,6,0.9779999852180481
382,small_init,1,7,0.9750999808311462
383,small_init,1,8,0.9729999899864197
384,small_init,1,9,0.9735999703407288
385,small_init,1,10,0.970300018787384
386,small_init,1,11,0.9696000218391418
387,small_init,1,12,0.9645000100135803
388,small_init,1,13,0.9610000252723694
389,small_init,1,14,0.9580000042915344
390,small_init,1,15,0.9498999714851379
391,small_init,1,16,0.940500020980835
392,small_init,1,17,0.9315000176429749
393,small_init,1,18,0.9013000130653381
394,small_init,1,19,0.8547999858856201
395,small_init,1,20,0.6941999793052673
396,small_init,1,21,0.6233999729156494
397,small_init,1,22,0.4921000003814697
398,small_init,1,23,0.43639999628067017
399,small_init,1,24,0.35420000553131104
400,large_init,1,0,0.9799000024795532
401,large_init,1,1,0.9789000153541565
402,large_init,1,2,0.9805999994277954
403,large_init,1,3,0.9793000221252441
404,large_init,1,4,0.9787999987602234
405,large_init,1,5,0.977400004863739
406,large_init,1,6,0.9775000214576721
407,large_init,1,7,0.9754999876022339
408,large_init,1,8,0.9757000207901001
409,large_init,1,9,0.9733999967575073
410,large_init,1,10,0.9733999967575073
411,large_init,1,11,0.9740999937057495
412,large_init,1,12,0.9692000150680542
413,large_init,1,13,0.9688000082969666
414,large_init,1,14,0.9610999822616577
415,large_init,1,15,0.960099995136261
416,large_init,1,16,0.9563000202178955
417,large_init,1,17,0.948199987411499
418,large_init,1,18,0.9326000213623047
419,large_init,1,19,0.9203000068664551
420,large_init,1,20,0.8913999795913696
421,large_init,1,21,0.8363999724388123
422,large_init,1,22,0.745199978351593
423,large_init,1,23,0.6183000206947327
424,large_init,1,24,0.4174000024795532
425,random,1,0,0.9799000024795532
426,random,1,1,0.9772999882698059
427,random,1,2,0.9794999957084656
428,random,1,3,0.9771999716758728
429,random,1,4,0.9787999987602234
430,random,1,5,0.9775000214576721
431,random,1,6,0.975600004196167
432,random,1,7,0.975600004196167
433,random,1,8,0.9746000170707703
434,random,1,9,0.9751999974250793
435,random,1,10,0.9739999771118164
436,random,1,11,0.9704999923706055
437,random,1,12,0.9678999781608582
438,random,1,13,0.967199981212616
439,random,1,14,0.9659000039100647
440,random,1,15,0.9599999785423279
441,random,1,16,0.9516000151634216
442,random,1,17,0.9470999836921692
443,random,1,18,0.9399999976158142
444,random,1,19,0.9200000166893005
445,random,1,20,0.8822000026702881
446,random,1,21,0.7907000184059143
447,random,1,22,0.7567999958992004
448,random,1,23,0.6535999774932861
449,random,1,24,0.5004000067710876
450,magnitude_increase,2,0,0.9796000123023987
451,magnitude_increase,2,1,0.9778000116348267
452,magnitude_increase,2,2,0.9817000031471252
453,magnitude_increase,2,3,0.982699990272522
454,magnitude_increase,2,4,0.9825999736785889
455,magnitude_increase,2,5,0.9825999736785889
456,magnitude_increase,2,6,0.9829000234603882
457,magnitude_increase,2,7,0.9836000204086304
458,magnitude_increase,2,8,0.9828000068664551
459,magnitude_increase,2,9,0.9828000068664551
460,magnitude_increase,2,10,0.982699990272522
461,magnitude_increase,2,11,0.9830999970436096
462,magnitude_increase,2,12,0.9843999743461609
463,magnitude_increase,2,13,0.9832000136375427
464,magnitude_increase,2,14,0.9825999736785889
465,magnitude_increase,2,15,0.98089998960495
466,magnitude_increase,2,16,0.9775999784469604
467,magnitude_increase,2,17,0.9757999777793884
468,magnitude_increase,2,18,0.9750999808311462
469,magnitude_increase,2,19,0.9699000120162964
470,magnitude_increase,2,20,0.9682000279426575
471,magnitude_increase,2,21,0.9635999798774719
472,magnitude_increase,2,22,0.9606999754905701
473,magnitude_increase,2,23,0.9514999985694885
474,magnitude_increase,2,24,0.9419999718666077
475,large_init_large_final,2,0,0.9796000123023987
476,large_init_large_final,2,1,0.9801999926567078
477,large_init_large_final,2,2,0.9800999760627747
478,large_init_large_final,2,3,0.9796000123023987
479,large_init_large_final,2,4,0.9810000061988831
480,large_init_large_final,2,5,0.9796000123023987
481,large_init_large_final,2,6,0.9804999828338623
482,large_init_large_final,2,7,0.9782000184059143
483,large_init_large_final,2,8,0.9793000221252441
484,large_init_large_final,2,9,0.9789000153541565
485,large_init_large_final,2,10,0.9778000116348267
486,large_init_large_final,2,11,0.9754999876022339
487,large_init_large_final,2,12,0.9751999974250793
488,large_init_large_final,2,13,0.9724000096321106
489,large_init_large_final,2,14,0.9706000089645386
490,large_init_large_final,2,15,0.9695000052452087
491,large_init_large_final,2,16,0.9646000266075134
492,large_init_large_final,2,17,0.9581000208854675
493,large_init_large_final,2,18,0.9491000175476074
494,large_init_large_final,2,19,0.9416000247001648
495,large_init_large_final,2,20,0.92330002784729
496,large_init_large_final,2,21,0.8870000243186951
497,large_init_large_final,2,22,0.8356999754905701
498,large_init_large_final,2,23,0.7490000128746033
499,large_init_large_final,2,24,0.5299999713897705
500,movement,2,0,0.9796000123023987
501,movement,2,1,0.9799000024795532
502,movement,2,2,0.9799000024795532
503,movement,2,3,0.9817000031471252
504,movement,2,4,0.982200026512146
505,movement,2,5,0.983299970626831
506,movement,2,6,0.9843000173568726
507,movement,2,7,0.9815000295639038
508,movement,2,8,0.9832000136375427
509,movement,2,9,0.9818999767303467
510,movement,2,10,0.9812999963760376
511,movement,2,11,0.9799000024795532
512,movement,2,12,0.9804999828338623
513,movement,2,13,0.9807000160217285
514,movement,2,14,0.9789999723434448
515,movement,2,15,0.9794999957084656
516,movement,2,16,0.9757999777793884
517,movement,2,17,0.9739000201225281
518,movement,2,18,0.9731000065803528
519,movement,2,19,0.968500018119812
520,movement,2,20,0.9659000039100647
521,movement,2,21,0.9624999761581421
522,movement,2,22,0.9552000164985657
523,movement,2,23,0.951200008392334
524,movement,2,24,0.942300021648407
525,small_init_small_final,2,0,0.9796000123023987
526,small_init_small_final,2,1,0.9799000024795532
527,small_init_small_final,2,2,0.9794999957084656
528,small_init_small_final,2,3,0.9783999919891357
529,small_init_small_final,2,4,0.9775000214576721
530,small_init_small_final,2,5,0.9793000221252441
531,small_init_small_final,2,6,0.9769999980926514
532,small_init_small_final,2,7,0.9768000245094299
533,small_init_small_final,2,8,0.9746000170707703
534,small_init_small_final,2,9,0.9718999862670898
535,small_init_small_final,2,10,0.9700000286102295
536,small_init_small_final,2,11,0.964900016784668
537,small_init_small_final,2,12,0.9638000130653381
538,small_init_small_final,2,13,0.9538999795913696
539,small_init_small_final,2,14,0.9419000148773193
540,small_init_small_final,2,15,0.9307000041007996
541,small_init_small_final,2,16,0.8741999864578247
542,small_init_small_final,2,17,0.8073999881744385
543,small_init_small_final,2,18,0.3303000032901764
544,small_init_small_final,2,19,0.35440000891685486
545,small_init_small_final,2,20,0.1889999955892563
546,small_init_small_final,2,21,0.14630000293254852
547,small_init_small_final,2,22,0.11349999904632568
548,small_init_small_final,2,23,0.11349999904632568
549,small_init_small_final,2,24,0.11349999904632568
550,small_final,2,0,0.9796000123023987
551,small_final,2,1,0.9812999963760376
552,small_final,2,2,0.9789000153541565
553,small_final,2,3,0.9803000092506409
554,small_final,2,4,0.9778000116348267
555,small_final,2,5,0.9782000184059143
556,small_final,2,6,0.9718999862670898
557,small_final,2,7,0.9718000292778015
558,small_final,2,8,0.9675999879837036
559,small_final,2,9,0.9501000046730042
560,small_final,2,10,0.888700008392334
561,small_final,2,11,0.6553999781608582
562,small_final,2,12,0.28519999980926514
563,small_final,2,13,0.13580000400543213
564,small_final,2,14,0.11349999904632568
565,small_final,2,15,0.11349999904632568
566,small_final,2,16,0.11349999904632568
567,small_final,2,17,0.11349999904632568
568,small_final,2,18,0.11349999904632568
569,small_final,2,19,0.11349999904632568
570,small_final,2,20,0.11349999904632568
571,small_final,2,21,0.11349999904632568
572,small_final,2,22,0.11349999904632568
573,small_final,2,23,0.11349999904632568
574,small_final,2,24,0.11349999904632568
575,large_final,2,0,0.9796000123023987
576,large_final,2,1,0.9799000024795532
577,large_final,2,2,0.9824000000953674
578,large_final,2,3,0.9833999872207642
579,large_final,2,4,0.9825999736785889
580,large_final,2,5,0.9836999773979187
581,large_final,2,6,0.9833999872207642
582,large_final,2,7,0.984000027179718
583,large_final,2,8,0.9840999841690063
584,large_final,2,9,0.9842000007629395
585,large_final,2,10,0.9837999939918518
586,large_final,2,11,0.9837999939918518
587,large_final,2,12,0.9835000038146973
588,large_final,2,13,0.982200026512146
589,large_final,2,14,0.9818000197410583
590,large_final,2,15,0.9800000190734863
591,large_final,2,16,0.9800999760627747
592,large_final,2,17,0.9764000177383423
593,large_final,2,18,0.9763000011444092
594,large_final,2,19,0.9708999991416931
595,large_final,2,20,0.9704999923706055
596,large_final,2,21,0.9672999978065491
597,large_final,2,22,0.9617000222206116
598,large_final,2,23,0.9569000005722046
599,large_final,2,24,0.9516000151634216
600,small_init,2,0,0.9796000123023987
601,small_init,2,1,0.9811999797821045
602,small_init,2,2,0.9799000024795532
603,small_init,2,3,0.9783999919891357
604,small_init,2,4,0.9765999913215637
605,small_init,2,5,0.9765999913215637
606,small_init,2,6,0.9789999723434448
607,small_init,2,7,0.9771999716758728
608,small_init,2,8,0.9726999998092651
609,small_init,2,9,0.972599983215332
610,small_init,2,10,0.9689000248908997
611,small_init,2,11,0.9710000157356262
612,small_init,2,12,0.9671000242233276
613,small_init,2,13,0.9621000289916992
614,small_init,2,14,0.9585000276565552
615,small_init,2,15,0.9556999802589417
616,small_init,2,16,0.9348000288009644
617,small_init,2,17,0.9192000031471252
618,small_init,2,18,0.8794999718666077
619,small_init,2,19,0.8381999731063843
620,small_init,2,20,0.680400013923645
621,small_init,2,21,0.4106999933719635
622,small_init,2,22,0.365200012922287
623,small_init,2,23,0.2711000144481659
624,small_init,2,24,0.30709999799728394
625,large_init,2,0,0.9796000123023987
626,large_init,2,1,0.9800000190734863
627,large_init,2,2,0.9793999791145325
628,large_init,2,3,0.9787999987602234
629,large_init,2,4,0.977400004863739
630,large_init,2,5,0.9797000288963318
631,large_init,2,6,0.9763000011444092
632,large_init,2,7,0.9781000018119812
633,large_init,2,8,0.9761999845504761
634,large_init,2,9,0.9731000065803528
635,large_init,2,10,0.972599983215332
636,large_init,2,11,0.9718999862670898
637,large_init,2,12,0.9693999886512756
638,large_init,2,13,0.967199981212616
639,large_init,2,14,0.9645000100135803
640,large_init,2,15,0.9613999724388123
641,large_init,2,16,0.9596999883651733
642,large_init,2,17,0.9484000205993652
643,large_init,2,18,0.9383000135421753
644,large_init,2,19,0.9211000204086304
645,large_init,2,20,0.8738999962806702
646,large_init,2,21,0.817300021648407
647,large_init,2,22,0.6761000156402588
648,large_init,2,23,0.49300000071525574
649,large_init,2,24,0.3093999922275543
650,random,2,0,0.9796000123023987
651,random,2,1,0.9804999828338623
652,random,2,2,0.9804999828338623
653,random,2,3,0.978600025177002
654,random,2,4,0.9781000018119812
655,random,2,5,0.9775999784469604
656,random,2,6,0.978600025177002
657,random,2,7,0.9775999784469604
658,random,2,8,0.9772999882698059
659,random,2,9,0.9746999740600586
660,random,2,10,0.9753999710083008
661,random,2,11,0.9711999893188477
662,random,2,12,0.968500018119812
663,random,2,13,0.9668999910354614
664,random,2,14,0.9642999768257141
665,random,2,15,0.963100016117096
666,random,2,16,0.95660001039505
667,random,2,17,0.9498999714851379
668,random,2,18,0.9391999840736389
669,random,2,19,0.9156000018119812
670,random,2,20,0.8618000149726868
671,random,2,21,0.7585999965667725
672,random,2,22,0.6614000201225281
673,random,2,23,0.4778999984264374
674,random,2,24,0.353300005197525
675,magnitude_increase,3,0,0.9793999791145325
676,magnitude_increase,3,1,0.9796000123023987
677,magnitude_increase,3,2,0.9811000227928162
678,magnitude_increase,3,3,0.9815000295639038
679,magnitude_increase,3,4,0.983299970626831
680,magnitude_increase,3,5,0.9822999835014343
681,magnitude_increase,3,6,0.9825000166893005
682,magnitude_increase,3,7,0.9815999865531921
683,magnitude_increase,3,8,0.9829999804496765
684,magnitude_increase,3,9,0.9833999872207642
685,magnitude_increase,3,10,0.9829999804496765
686,magnitude_increase,3,11,0.9840999841690063
687,magnitude_increase,3,12,0.9828000068664551
688,magnitude_increase,3,13,0.9818999767303467
689,magnitude_increase,3,14,0.9817000031471252
690,magnitude_increase,3,15,0.9807999730110168
691,magnitude_increase,3,16,0.978600025177002
692,magnitude_increase,3,17,0.9793999791145325
693,magnitude_increase,3,18,0.9761999845504761
694,magnitude_increase,3,19,0.974399983882904
695,magnitude_increase,3,20,0.9707000255584717
696,magnitude_increase,3,21,0.9671000242233276
697,magnitude_increase,3,22,0.961899995803833
